stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
49.162921,1,55778,-122.828208,5833,https://translink.ca/schedules-and-maps/stop/55778/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55778,,,Westbound 88 Ave @ 142A St,0,BUS ZN
49.213531,1,50862,-123.140485,869,https://translink.ca/schedules-and-maps/stop/50862/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=50862,,,Southbound Granville St @ W 63 Ave,0,BUS ZN
49.248978,1,53411,-122.833279,3449,https://translink.ca/schedules-and-maps/stop/53411/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53411,,,Eastbound Austin Ave @ Mundy St,0,BUS ZN
49.162918,2,55775,-122.812845,5830,https://translink.ca/schedules-and-maps/stop/55775/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55775,,,Westbound 88 Ave @ 148 St,0,BUS ZN
49.251691,1,53407,-122.846464,3444,https://translink.ca/schedules-and-maps/stop/53407/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53407,,,Northbound Poirier St @ King Albert Ave,0,BUS ZN
49.248942,1,53409,-122.840224,3447,https://translink.ca/schedules-and-maps/stop/53409/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53409,,,Eastbound Austin Ave @ Linton St,0,BUS ZN
49.162933,1,55776,-122.818301,5831,https://translink.ca/schedules-and-maps/stop/55776/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55776,,,Westbound 88 Ave @ 146 St,0,BUS ZN
49.248903,1,53404,-122.861563,3441,https://translink.ca/schedules-and-maps/stop/53404/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53404,,,Eastbound Austin Ave @ Marmont St,0,BUS ZN
49.248912,2,53403,-122.866254,3440,https://translink.ca/schedules-and-maps/stop/53403/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53403,,,Eastbound Austin Ave @ Nelson St,0,BUS ZN
49.249318,1,53406,-122.846569,3443,https://translink.ca/schedules-and-maps/stop/53406/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53406,,,Northbound Poirier St @ Austin Ave,0,BUS ZN
49.248889,1,53405,-122.858264,3442,https://translink.ca/schedules-and-maps/stop/53405/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53405,,,Eastbound Austin Ave @ Gatensbury St,0,BUS ZN
49.221997,1,52007,-123.032422,2024,https://translink.ca/schedules-and-maps/stop/52007/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=52007,,,Southbound Tyne St @ E 52 Ave,0,BUS ZN
49.25662,1,52732,-123.012026,2757,https://translink.ca/schedules-and-maps/stop/52732/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=52732,,,Southbound Gilmore Diversion @ Manor St,0,BUS ZN
49.222002,1,52003,-123.00948,2020,https://translink.ca/schedules-and-maps/stop/52003/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=52003,,,Westbound Imperial St @ McKay Ave,0,BUS ZN
49.222012,1,52004,-123.013345,2021,https://translink.ca/schedules-and-maps/stop/52004/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=52004,,,Westbound Imperial St @ Patterson Ave,0,BUS ZN
49.224305,1,52006,-123.032353,2023,https://translink.ca/schedules-and-maps/stop/52006/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=52006,,,Southbound Tyne St @ E 49 Ave,0,BUS ZN
49.224818,1,52011,-123.041573,2028,https://translink.ca/schedules-and-maps/stop/52011/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=52011,,,Westbound E 49 Ave @ Kerr St,0,BUS ZN
49.224808,1,52012,-123.045365,2029,https://translink.ca/schedules-and-maps/stop/52012/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=52012,,,Westbound E 49 Ave @ Killarney St,0,BUS ZN
49.25259,1,52734,-123.010799,2759,https://translink.ca/schedules-and-maps/stop/52734/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=52734,,,Southbound Gilmore Way @ 3500 Block,0,BUS ZN
49.178984,1,59621,-123.124761,10402,https://translink.ca/schedules-and-maps/stop/59621/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=59621,,,Southbound Garden City Rd @ Leslie Rd,0,BUS ZN
49.087606,1,55164,-123.062487,5216,https://translink.ca/schedules-and-maps/stop/55164/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55164,,,Ladner Exchange @ Bay 6,0,BUS ZN
49.089714,1,55165,-123.062836,5217,https://translink.ca/schedules-and-maps/stop/55165/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55165,,,Northbound Harvest Dr @ Ladner Trunk Rd,0,BUS ZN
49.209434,1,55162,-122.867475,5214,https://translink.ca/schedules-and-maps/stop/55162/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55162,,,Southbound 128 St @ 114 Ave,0,BUS ZN
49.195627,1,55783,-122.867606,5838,https://translink.ca/schedules-and-maps/stop/55783/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55783,,,Northbound 128 St @ 106 Ave,0,BUS ZN
49.198372,1,55784,-122.867526,5839,https://translink.ca/schedules-and-maps/stop/55784/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55784,,,Northbound 128 St @ 107A Ave,0,BUS ZN
49.090025,1,55166,-123.055655,5218,https://translink.ca/schedules-and-maps/stop/55166/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55166,,,Eastbound Hwy 10 @ Hwy 17A,0,BUS ZN
49.090048,1,55167,-123.050367,5219,https://translink.ca/schedules-and-maps/stop/55167/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55167,,,Eastbound Hwy 10 @ 62 St,0,BUS ZN
49.169318,1,62109,-122.994547,13108,https://translink.ca/schedules-and-maps/stop/62109/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=62109,,,Westbound Westminster Hwy @ McMillan Way,0,BUS ZN
49.16991,1,62113,-123.147533,13109,https://translink.ca/schedules-and-maps/stop/62113/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=62113,,,Northbound Gilbert Rd @ Westminster Hwy,0,BUS ZN
49.12819,1,62055,-123.187295,13104,https://translink.ca/schedules-and-maps/stop/62055/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=62055,,,Southbound 4th Ave @ Richmond St,0,BUS ZN
49.240196,1,62030,-123.070533,13105,https://translink.ca/schedules-and-maps/stop/62030/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=62030,,,Westbound E 33 Ave @ Argyle St,0,BUS ZN
49.268542,1,61916,-123.186256,13106,https://translink.ca/schedules-and-maps/stop/61916/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=61916,,,Eastbound W 4th Ave @ Alma St,0,BUS ZN
49.351141,2,54748,-123.139586,4800,https://translink.ca/schedules-and-maps/stop/54748/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54748,,,Southbound Eyremount Dr @ Groveland Rd,0,BUS ZN
49.200814,1,62071,-123.063063,13100,https://translink.ca/schedules-and-maps/stop/62071/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=62071,,,Eastbound Knox Way @ Burdette St,0,BUS ZN
49.373958,1,62079,-123.272897,13101,https://translink.ca/schedules-and-maps/stop/62079/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=62079,,,Keith Rd @ Horseshoe Bay Ferry Terminal,0,BUS ZN
49.279168,2,62096,-123.102858,13102,https://translink.ca/schedules-and-maps/stop/62096/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=62096,,,Eastbound Keefer St @ Quebec St,0,BUS ZN
49.127584,1,62054,-123.187115,13103,https://translink.ca/schedules-and-maps/stop/62054/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=62054,,,Northbound 4th Ave @ Broadway St,0,BUS ZN
49.260807,1,53026,-122.781601,3058,https://translink.ca/schedules-and-maps/stop/53026/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53026,,,Eastbound Wilson Ave @ Shaughnessy St,0,BUS ZN
49.260817,1,53027,-122.777969,3059,https://translink.ca/schedules-and-maps/stop/53027/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53027,,,Eastbound Wilson Ave @ Mary Hill Rd,0,BUS ZN
49.266491,1,53024,-122.77758,3056,https://translink.ca/schedules-and-maps/stop/53024/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53024,,,Southbound Shaughnessy St @ Lions Way,0,BUS ZN
49.26239,1,53025,-122.781673,3057,https://translink.ca/schedules-and-maps/stop/53025/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53025,,,Southbound Shaughnessy St @ McAllister Ave,0,BUS ZN
49.274107,1,53022,-122.792389,3054,https://translink.ca/schedules-and-maps/stop/53022/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53022,,,Eastbound Lougheed Hwy @ Westwood St,0,BUS ZN
49.269622,1,53023,-122.781555,3055,https://translink.ca/schedules-and-maps/stop/53023/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53023,,,Eastbound Lougheed Hwy @ Hastings St,0,BUS ZN
49.2726,1,53343,-122.805911,3052,https://translink.ca/schedules-and-maps/stop/53343/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53343,,,Eastbound Mariner Way @ Dewdney Trunk Rd,0,BUS ZN
49.275352,1,53021,-122.79869,3053,https://translink.ca/schedules-and-maps/stop/53021/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53021,,,Coquitlam Central Station @ Bay 3,0,BUS ZN
49.272582,1,53019,-122.811201,3050,https://translink.ca/schedules-and-maps/stop/53019/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53019,,,Eastbound Mariner Way @ Windward Dr,0,BUS ZN
49.266312,2,59702,-123.008094,10012,https://translink.ca/schedules-and-maps/stop/59702/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=59702,,,Eastbound Lougheed Hwy @ Madison Ave,0,BUS ZN
49.230318,2,51306,-123.077253,1317,https://translink.ca/schedules-and-maps/stop/51306/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=51306,,,Southbound Knight St @ E 43 Ave,0,BUS ZN
49.232305,1,51305,-123.077224,1316,https://translink.ca/schedules-and-maps/stop/51305/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=51305,,,Southbound Knight St @ E 41 Ave,0,BUS ZN
49.234472,2,51304,-123.077104,1315,https://translink.ca/schedules-and-maps/stop/51304/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=51304,,,Southbound Knight St @ E 39 Ave,0,BUS ZN
49.236514,1,51303,-123.07705,1314,https://translink.ca/schedules-and-maps/stop/51303/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=51303,,,Southbound Knight St @ E 37 Ave,0,BUS ZN
49.23988,1,51301,-123.07656,1312,https://translink.ca/schedules-and-maps/stop/51301/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=51301,,,Southbound Knight St @ E 33 Ave,0,BUS ZN
49.242149,2,51300,-123.076486,1311,https://translink.ca/schedules-and-maps/stop/51300/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=51300,,,Southbound Knight St @ E 31 Ave,0,BUS ZN
49.244204,1,51299,-123.076425,1310,https://translink.ca/schedules-and-maps/stop/51299/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=51299,,,Southbound Knight St @ E 29 Ave,0,BUS ZN
49.227344,2,51308,-123.077362,1319,https://translink.ca/schedules-and-maps/stop/51308/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=51308,,,Southbound Knight St @ E 47 Ave,0,BUS ZN
49.228692,2,51307,-123.077321,1318,https://translink.ca/schedules-and-maps/stop/51307/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=51307,,,Southbound Knight St @ E 45 Ave,0,BUS ZN
49.131088,1,56849,-123.093785,6914,https://translink.ca/schedules-and-maps/stop/56849/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56849,,,Westbound Horseshoe Way @ No. 5 Rd,0,BUS ZN
49.144366,1,56850,-123.092326,6915,https://translink.ca/schedules-and-maps/stop/56850/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56850,,,Westbound King Rd @ No. 5 Rd,0,BUS ZN
49.144366,1,56851,-123.09605,6916,https://translink.ca/schedules-and-maps/stop/56851/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56851,,,Westbound King Rd @ 11500 Block,0,BUS ZN
49.143577,1,56852,-123.098168,6917,https://translink.ca/schedules-and-maps/stop/56852/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56852,,,Southbound Seacote Rd @ Seaport Ave,0,BUS ZN
49.130734,1,60145,-122.661049,12433,https://translink.ca/schedules-and-maps/stop/60145/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=60145,,,Southbound 202B St @ 70A Ave,0,BUS ZN
49.132917,1,60142,-122.661361,12432,https://translink.ca/schedules-and-maps/stop/60142/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=60142,,,Southbound 202B St @ 72 Ave,0,BUS ZN
49.133813,1,56847,-123.173,6912,https://translink.ca/schedules-and-maps/stop/56847/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56847,,,Westbound Steveston Hwy @ Bonavista Gate,0,BUS ZN
49.133822,1,56848,-123.176992,6913,https://translink.ca/schedules-and-maps/stop/56848/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56848,,,Westbound Steveston Hwy @ Ransford Gate,0,BUS ZN
49.140761,1,56853,-123.098456,6918,https://translink.ca/schedules-and-maps/stop/56853/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56853,,,Westbound Williams Rd @ Seacote Rd,0,BUS ZN
49.14077,1,56854,-123.103604,6919,https://translink.ca/schedules-and-maps/stop/56854/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56854,,,Westbound Williams Rd @ Shell Rd,0,BUS ZN
49.133703,1,60134,-122.680066,12439,https://translink.ca/schedules-and-maps/stop/60134/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=60134,,,Westbound 72 Ave @ 196 St,0,BUS ZN
49.133663,1,60137,-122.673732,12438,https://translink.ca/schedules-and-maps/stop/60137/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=60137,,,Westbound 72 Ave @ 198B St,0,BUS ZN
49.217291,1,57655,-122.67295,7728,https://translink.ca/schedules-and-maps/stop/57655/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57655,,,Westbound Hammond Rd @ Springdale Dr,0,BUS ZN
49.217281,1,57656,-122.675662,7729,https://translink.ca/schedules-and-maps/stop/57656/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57656,,,Westbound Hammond Rd @ Greenhaven Court,0,BUS ZN
49.220628,1,57647,-122.640416,7720,https://translink.ca/schedules-and-maps/stop/57647/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57647,,,Westbound Dewdney Trunk Rd @ 210 St,0,BUS ZN
49.220592,1,57648,-122.648351,7721,https://translink.ca/schedules-and-maps/stop/57648/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57648,,,Westbound Dewdney Trunk Rd @ 207 St,0,BUS ZN
49.221482,1,57649,-122.653783,7722,https://translink.ca/schedules-and-maps/stop/57649/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57649,,,Westbound Dewdney Trunk Rd @ 205 St,0,BUS ZN
49.221527,2,57651,-122.662257,7724,https://translink.ca/schedules-and-maps/stop/57651/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57651,,,Westbound Dewdney Trunk Rd @ 201B St,0,BUS ZN
49.326376,2,54546,-123.119007,4598,https://translink.ca/schedules-and-maps/stop/54546/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54546,,,Southbound Garden Ave @ Hope Rd,0,BUS ZN
49.290451,1,53907,-122.814455,3948,https://translink.ca/schedules-and-maps/stop/53907/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53907,,,Westbound Lansdowne Dr @ Turret Cres,0,BUS ZN
49.290355,1,53908,-122.81543,3949,https://translink.ca/schedules-and-maps/stop/53908/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53908,,,Eastbound Lansdowne Dr @ Steeple Dr,0,BUS ZN
49.293118,1,53899,-122.822943,3940,https://translink.ca/schedules-and-maps/stop/53899/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53899,,,Northbound Noons Creek Dr @ Hemlock Place,0,BUS ZN
49.296499,1,53901,-122.817159,3942,https://translink.ca/schedules-and-maps/stop/53901/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53901,,,Northbound Noons Creek Dr @ Shale Court,0,BUS ZN
49.297442,1,53902,-122.81541,3943,https://translink.ca/schedules-and-maps/stop/53902/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53902,,,Eastbound Panorama Dr @ Noons Creek Dr,0,BUS ZN
49.297051,1,53903,-122.813827,3944,https://translink.ca/schedules-and-maps/stop/53903/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53903,,,Southbound Lansdowne Dr @ Panorama Dr,0,BUS ZN
49.29399,1,53904,-122.813647,3945,https://translink.ca/schedules-and-maps/stop/53904/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53904,,,Southbound Lansdowne Dr @ David Ave,0,BUS ZN
49.238082,1,,-123.030797,JYSEN,,99939,,Joyce-Collingwood Station East Concourse North Entrance,2,
49.291253,1,53906,-122.811449,3947,https://translink.ca/schedules-and-maps/stop/53906/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53906,,,Southbound Lansdowne Dr @ Briarcliffe Dr South,0,BUS ZN
49.134875,1,56647,-123.065049,6709,https://translink.ca/schedules-and-maps/stop/56647/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56647,,,Entertainment Blvd @ Riverport Recreation Complex,0,BUS ZN
49.171733,1,56028,-122.94928,6086,https://translink.ca/schedules-and-maps/stop/56028/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56028,,,Northbound Hwy 91 Offramp @ Cliveden Ave,0,BUS ZN
49.237957,1,,-123.030912,JYSES,,99939,,Joyce-Collingwood Station East Concourse South Entrance,2,
49.084783,1,58073,-123.060175,8329,https://translink.ca/schedules-and-maps/stop/58073/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=58073,,,Westbound Mountain View Blvd @ Clarence Taylor Cres,0,BUS ZN
49.133361,1,56639,-123.110616,6701,https://translink.ca/schedules-and-maps/stop/56639/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56639,,,Eastbound Steveston Hwy @ Swinton Cres,0,BUS ZN
49.133337,1,56638,-123.113648,6700,https://translink.ca/schedules-and-maps/stop/56638/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56638,,,Eastbound Steveston Hwy @ No. 4 Rd,0,BUS ZN
49.133305,1,56641,-123.102447,6703,https://translink.ca/schedules-and-maps/stop/56641/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56641,,,Eastbound Steveston Hwy @ Shell Rd,0,BUS ZN
49.133478,1,56602,-123.103883,8326,https://translink.ca/schedules-and-maps/stop/56602/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56602,,,Westbound Steveston Hwy @ Shell Rd,0,BUS ZN
49.133285,1,56642,-123.096283,6704,https://translink.ca/schedules-and-maps/stop/56642/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56642,,,Eastbound Steveston Hwy @ Coppersmith Place,0,BUS ZN
49.13352,1,56645,-123.078958,6707,https://translink.ca/schedules-and-maps/stop/56645/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56645,,,Eastbound Steveston Hwy @ Sidaway Rd,0,BUS ZN
49.133449,1,56644,-123.083793,6706,https://translink.ca/schedules-and-maps/stop/56644/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56644,,,Eastbound Steveston Hwy @ Hwy 99,0,BUS ZN
49.224817,1,52600,-122.997189,9918,https://translink.ca/schedules-and-maps/stop/52600/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=52600,,,Southbound Bonsor Ave @ Bennett St,0,BUS ZN
49.137443,1,56022,-122.888253,6080,https://translink.ca/schedules-and-maps/stop/56022/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56022,,,Scottsdale Exchange @ Bay 8,0,BUS ZN
49.291379,1,53802,-122.763043,3841,https://translink.ca/schedules-and-maps/stop/53802/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53802,,,Northbound Oxford St @ Forestgate Place,0,BUS ZN
49.119462,1,56023,-122.891487,6081,https://translink.ca/schedules-and-maps/stop/56023/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56023,,,Westbound 64 Ave @ Scott Rd,0,BUS ZN
49.330747,1,54016,-123.050277,4057,https://translink.ca/schedules-and-maps/stop/54016/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54016,,,Westbound Lynn Valley Rd @ William Ave,0,BUS ZN
49.331956,1,54015,-123.048003,4056,https://translink.ca/schedules-and-maps/stop/54015/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54015,,,Westbound Lynn Valley Rd @ Mollie Nye Way,0,BUS ZN
49.333907,1,54014,-123.044317,4055,https://translink.ca/schedules-and-maps/stop/54014/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54014,,,Westbound Lynn Valley Rd @ Fromme Rd,0,BUS ZN
49.335058,1,54013,-123.042161,4054,https://translink.ca/schedules-and-maps/stop/54013/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54013,,,Westbound Lynn Valley Rd @ E 29 St,0,BUS ZN
49.335827,1,54012,-123.040725,4053,https://translink.ca/schedules-and-maps/stop/54012/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54012,,,Westbound Lynn Valley Rd @ Ross Rd,0,BUS ZN
49.313198,1,54011,-123.037449,4052,https://translink.ca/schedules-and-maps/stop/54011/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54011,,,Eastbound E Keith Rd @ Mountain Hwy,0,BUS ZN
49.317811,1,54009,-123.036309,4050,https://translink.ca/schedules-and-maps/stop/54009/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54009,,,Southbound Mountain Hwy @ Arborlynn Dr,0,BUS ZN
49.264648,2,,-123.013997,GMSET,,99920,,Gilmore Station Entrance,2,
49.325776,1,54018,-123.056353,4059,https://translink.ca/schedules-and-maps/stop/54018/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54018,,,Southbound Grand Blvd East @ E 19 St,0,BUS ZN
49.328615,1,54017,-123.054317,4058,https://translink.ca/schedules-and-maps/stop/54017/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54017,,,Southbound Boulevard Cres @ Sutherland Ave,0,BUS ZN
49.264769,1,,-123.013849,GMSEE,,99920,,Gilmore Station Elevator Entrance,2,
49.231649,1,53572,-122.886831,3611,https://translink.ca/schedules-and-maps/stop/53572/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53572,,,Westbound Braid St @ Rousseau St,0,BUS ZN
